264,10934377152170553993439479038404269881062854488806451985760537780703486068308
263,362185652323702589786494378870945996459616185852613712828718345538397029977434
262,11815444900759201797193876464351822539588075625164673021823065795487936803159600
261,379554409701872128719122094196290511344821688825694593013103187374971632749190342
260,12003973347139621675993889685023365627235384013614253650365368522331207468905922560
259,373700159200127201762303609738678170648967556192626656415683347243161125436623908003
258,11449523204075803906761020248565145480748937953634640429082872202597507666967268298752
257,345170940399872732919691928467281078848944714755199313815605493709906936645507812500000
256,10237144142818187161749580324086440054366877458632917714904315156880418304545672212250624
255,298630666878419330069564553286442932136152063190648613173143423484145331482854761025406000
254,8566675432963185729452894313992523416347888883897245106618985411931591137952469296528588800
253,241613903556766827859574295748770220328295515883612776153492562427751801578512495058011943600
252,6698392523598279804977185349470175193661097286833328480669757076650837631670681600000000000000
251,182500312606002321673833996471552049881245599192100464643661393944234168121363774434730011871800
250,4885444919730925641730587333081746288550229024694889047825908002312523247664487294764774785024000
249,128467433698105515887315870037629760247438060134843812037699358584692018814202671058318997706663600
248,3317638335430328581426143857712228306185450106272442604523564619624030946743821295765537668307353600
247,84121766741089211950168002874059076695084026065238349343818034352938334886945744621296539306640625000
246,2093750530947172292323716506749121135138498304075786877032350259070131782908731840549482856993993523200
245,51141095178423323569609301162914423264185410055799599706789612289030584533651772865129047114560792339000
244,1225553822645236729651342678552075281269190562975084099208567501428919966124874501055015588598635760189440
243,28807002798137746636333620907397539766366304284431282516579652891010622753015277454438399746719704660145020
242,663972889375892462066379287488391026473727212858092867567631571672357324403162258379200000000000000000000000
241,15002705855201915699127621130663878342505438175204763524922890362186982890480942375719170833229289933366483760
240,332225703110448237846215638594289849777918765443254869180093361844190255739119242935170534623482777991485849600
239,7208013344927661218703609497532167228059724503645040561175555146411128145869881247468885655681920780586028913160
238,153174966197130865025589126746599931664652309469525069082590718111445752917715816820084426638436538183042979594240
237,3187261508152223862491513881815466892403562784743928437107008627725603320817860619511645745820105075836181640625000
236,64918683913531302865763481894056308500321313214944684588439213090007444722400935442270390246239432597127400658042880
235,1293911822052630015475197278381600328863816744193079085586948977705787580608661241065381704638164348433285315168547300
234,25227824428046903467218522221719437722675976260412623994071857864160507845368240365035830009461179343815267889562255360
233,481003709217865452615733677346747097661275421073600484823365789016898910847442382605758364689407688958016161640458099320
232,8965199470901314966871700700741006324208375215387459093200000000000000000000000000000000000000000000000000000000000000000
231,163290034296753083498145688569626205017492049523599471988469021557525010647695366351935620998493192349630094747160999974660
230,2905284119732912212611899771625926144823225624560974374669770743421898627499936025028064601637848678455257842963001114624000
229,50475813100600824760002624566491609549520055929580283644578581865501049646728060402531022892041385859929027333040835674894300
228,856003981550817311209816501510576668540342323230422302181110531039440089261618843095385814936466411493090805234351842577612800
227,14164236264831096052551415579577033276024370915224556766113785169345694937035460122384322831644616449921159073710441589355468750
226,228590215282584377054039344775309919860884420807829313696085238769952452001700209298342039723817430873115946991957306112579993600
225,3596550780247340972968847592038502077012014596619151319633921832977910560175542355813553804661935467855347899849984592847076166000
224,55143004638278261645582724602663683270002115995795246036195530869458510562299585059570394167450448958974496669620393676778346905600
